Symbol,Accumulation_Score,Breakout_Score,Total_Score,Current_Price,Stop_Price,Risk_Reward,Price_Change_30d,Volume_Ratio,OBV_Trend,MFI,ATR,ATR_Ratio,RS_Score,Base_Quality,Distance_to_Resistance,Signals,Stage
CAMS.NS,17,8,25,785.7999877929688,754.4800464095166,3.403542716962973,4.329608236842946,1.0460404092908642,49.18816517714081,59.468101475674864,15.659970691726064,0.9538622849274496,100.0,5,5.153365766347702,"['OBV rising (49.19%) in consolidation', 'A/D accumulation (62.64%)', 'MFI optimal range (59.47)', 'Healthy base (9.35% range)', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Institutional blocks detected (3)', 'Recent false breakout (penalty)', 'Volume climax + recovery (spring)', 'Near resistance (2.31% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
SIEMENS.NS,14,9,23,3211.5,3081.2857840401784,3.271071417666306,-0.1647615253567221,0.8803686613033553,32.53577525095863,57.732638505675325,65.10710797991071,0.9604943743062965,97.5170566062302,5,4.873112252841351,"['OBV rising (32.54%) in consolidation', 'A/D accumulation (28.26%)', 'MFI optimal range (57.73)', 'Healthy base (8.30% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Volume expanding (3.65x)', 'Near resistance (1.82% away)', 'Strong higher lows structure']",ACCUMULATION
GRASIM.NS,12,11,23,2958.699951171875,2859.971365792411,2.6063788980007443,4.069643023984348,0.9598301287242883,31.037912604585827,55.590880346134554,49.364292689732146,0.9841846145093719,87.56661840136867,5,0.6455571018171301,"['OBV rising (31.04%) in consolidation', 'MFI optimal range (55.59)', 'Healthy base (9.75% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Recent false breakout (penalty)', 'Volume expanding (2.15x)', 'Near resistance (0.65% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",BREAKOUT_READY
SRF.NS,14,8,22,3088.60009765625,2970.4144112723216,3.621622779146973,4.733811382036284,0.8643682108878978,178.64269336214042,58.734116315417054,59.092843191964285,0.8693513540578356,95.40477261927023,5,5.424247125143885,"['OBV rising (178.64%) in consolidation', 'A/D accumulation (34.81%)', 'MFI optimal range (58.73)', 'Healthy base (11.84% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Recent false breakout (penalty)', 'Near resistance (1.30% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
TVSMOTOR.NS,13,8,21,3658.300048828125,3525.94287109375,2.5514290720945922,2.579704420278123,0.7331199377349299,16.09442361683647,63.68651307827237,66.1785888671875,0.9580685200087053,100.0,4,1.1398723618975124,"['OBV rising (16.09%) in consolidation', 'A/D accumulation (16.07%)', 'MFI optimal range (63.69)', 'Healthy base (9.33% range)', 'Pocket pivot detected', 'Volume coiling (dry up)', 'Resistance tested 4x', 'Recent false breakout (penalty)', 'Near resistance (1.14% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
WIPRO.NS,12,9,21,250.19000244140625,242.4171425955636,3.910270476735327,-0.007994992975566242,1.0372689247554254,15.419952145571795,51.528419613983964,3.886429922921317,0.9017660725181371,78.59370772174913,5,3.8410748862009902,"['OBV rising (15.42%) in consolidation', 'MFI optimal range (51.53)', 'Healthy base (7.22% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Recent false breakout (penalty)', 'Volume expanding (1.72x)', 'Near resistance (0.14% away)', 'Strong higher lows structure']",ACCUMULATION
IRB.NS,12,9,21,44.67967224121094,42.83543109602483,2.9747696951669034,3.08684716585516,0.8775401854395206,96.602659820499,56.131209532775536,0.9221205725930537,0.9131512771139872,69.87026754287578,5,3.9619867091977157,"['OBV rising (96.60%) in consolidation', 'MFI optimal range (56.13)', 'Healthy base (11.50% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Volume expanding (2.13x)', 'Near resistance (1.68% away)', 'Strong higher lows structure']",ACCUMULATION
TECHM.NS,11,9,20,1520.4000244140625,1462.1000104631696,2.6469441244617196,5.299477185186688,1.0070290736676337,190.5426822831299,58.84610616413588,29.150006975446427,1.0501141704176806,100.0,5,1.990514003709091,"['MFI optimal range (58.85)', 'Healthy base (9.63% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 4x', 'Institutional blocks detected (2)', 'Recent false breakout (penalty)', 'Volume expanding (1.63x)', 'Near resistance (0.15% away)', 'Strong higher lows structure']",ACCUMULATION
LICHSGFIN.NS,12,8,20,593.4500122070312,576.1928449358259,2.904417241396728,4.104907449372833,0.9190160340881923,19.842275591447894,53.66638481943441,8.628583635602679,0.8232307224907732,65.90033904853752,5,0.41284222034467455,"['OBV rising (19.84%) in consolidation', 'MFI optimal range (53.67)', 'Healthy base (6.47% range)', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Near resistance (0.24% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
BHARTIARTL.NS,11,8,19,2043.5,1979.8142613002233,2.8213537860813136,7.91044266201858,0.7327655687421838,9.521517766072618,54.076249446372074,31.842869349888392,1.0551959497553296,91.80088652080134,7,0.7340347443112307,"['MFI optimal range (54.08)', 'Healthy base (11.11% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Resistance tested 3x', 'Recent false breakout (penalty)', 'Near resistance (0.73% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
