Symbol,Accumulation_Score,Breakout_Score,Total_Score,Current_Price,Stop_Price,Risk_Reward,Price_Change_30d,Volume_Ratio,OBV_Trend,MFI,ATR,ATR_Ratio,RS_Score,Base_Quality,Distance_to_Resistance,Signals,Stage
LICHSGFIN.NS,12,9,21,593.2000122070312,575.8214372907366,5.34778764573335,4.781543333939232,0.8525397809222204,155.03728879590025,34.29106979003036,8.689287458147321,0.7369398122765364,69.70017292563628,4,7.099118142237079,"['OBV rising (155.04%) in consolidation', 'Healthy base (8.83% range)', 'Pocket pivot detected', 'Tight consolidation', 'Resistance tested 3x', 'Volume expanding (1.92x)', 'Near resistance (0.30% away)', 'Strong higher lows structure']",ACCUMULATION
JBCHEPHARM.NS,10,11,21,1818.5999755859375,1750.0714285714287,2.5233283346493858,7.628574784811063,1.1928293237522076,-8.587164249083616,49.35518830000425,34.264273507254465,1.1622886884162447,100.0,5,1.3966801250989145,"['Healthy base (11.80% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 4x', 'Volume expanding (1.54x)', 'Near resistance (1.40% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",BREAKOUT_READY
CIPLA.NS,12,9,21,1645.0999755859375,1585.3285260881696,2.705974604482407,5.198869690452866,0.9844192814546909,15.01934383962783,50.51761355728707,29.885724748883927,1.078285741188098,100.0,5,1.6959470444418014,"['MFI optimal range (50.52)', 'Healthy base (12.65% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Volume expanding (1.63x)', 'Near resistance (1.70% away)', 'Strong higher lows structure']",ACCUMULATION
BIOCON.NS,12,9,21,376.6000061035156,361.1142883300781,2.656898525134206,6.279102474038098,1.1794633980236224,75.37618898600957,65.66751722680232,7.74285888671875,0.8603916566436124,100.0,5,2.708439066421435,"['MFI optimal range (65.67)', 'Healthy base (12.18% range)', 'Strong absorption on dips', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Volume expanding (1.81x)', 'Near resistance (0.96% away)', 'Strong higher lows structure']",ACCUMULATION
ASHOKLEY.NS,10,11,21,140.77000427246094,135.3300040108817,2.8106608441780456,2.9246178804173746,0.9514884427505059,14.223393291336306,57.946326274549826,2.7200001307896207,0.8218055438699672,100.0,4,2.6497091811687667,"['OBV rising (14.22%) in consolidation', 'A/D accumulation (10.66%)', 'MFI optimal range (57.95)', 'Healthy base (7.52% range)', 'Tight consolidation', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Volume expanding (1.52x)', 'Near resistance (2.15% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",BREAKOUT_READY
GRASIM.NS,12,8,20,2878.800048828125,2795.0572335379466,3.0029065160007655,4.464257633671476,0.9277838911714703,37.28549912131146,50.154601133903455,41.871407645089285,0.8277558315724516,72.19269248554846,5,0.68083413864063,"['OBV rising (37.29%) in consolidation', 'MFI optimal range (50.15)', 'Healthy base (8.55% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Near resistance (0.68% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
POLICYBZR.NS,11,9,20,1844.5,1737.3856724330358,2.6833011654796124,2.7576601671309193,1.2174408195241884,1424.2506349585997,41.89156040503638,53.557163783482146,1.0131498100999623,100.0,4,7.020872865275142,"['OBV rising (1424.25%) in consolidation', 'A/D accumulation (900.33%)', 'Healthy base (12.25% range)', 'Pocket pivot detected', 'Tight consolidation', 'Resistance tested 3x', 'Recent false breakout (penalty)', 'Volume expanding (2.93x)', 'Near resistance (0.35% away)', 'Strong higher lows structure']",ACCUMULATION
RELIANCE.NS,12,8,20,1448.4000244140625,1404.4571707589287,3.4847987605655826,5.185186958174474,1.021913891202505,377.8560600254528,54.60146549189573,21.971426827566965,1.0754608569110045,76.3956343226047,5,2.3819386508196634,"['MFI optimal range (54.60)', 'Healthy base (9.15% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Near resistance (2.38% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
MANKIND.NS,12,8,20,2638.300048828125,2537.2429547991073,2.9128466990294486,3.2524914559611635,0.7807633529277266,63.50084637804577,57.747183245245225,50.52854701450893,0.7587196734933869,100.0,5,2.923452998915468,"['OBV rising (63.50%) in consolidation', 'MFI optimal range (57.75)', 'Healthy base (9.78% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Near resistance (0.82% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
ICICIPRULI.NS,12,8,20,630.0999755859375,610.2785382952009,3.1860480072635085,5.6151527607923075,1.0038249649933766,-8.993490555601648,55.93169885789288,9.910718645368304,0.8514926275865129,100.0,5,1.8727264379199497,"['MFI optimal range (55.93)', 'Healthy base (9.50% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Near resistance (0.83% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
CAMS.NS,11,9,20,3942.28662109375,3766.9739540749833,2.964458037931035,-1.410165758661119,1.1723202104219437,17.278099669118177,60.65046422089324,87.65633350938326,1.023804547813904,71.86967249359361,5,4.798966025203104,"['OBV rising (17.28%) in consolidation', 'A/D accumulation (8.07%)', 'MFI optimal range (60.65)', 'Healthy base (10.74% range)', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Recent false breakout (penalty)', 'Volume expanding (2.43x)', 'Near resistance (1.59% away)', 'Strong higher lows structure']",ACCUMULATION
CUMMINSIND.NS,12,8,20,4073.89990234375,3923.971365792411,2.8566697070846865,1.3080310565473345,0.8301495843496439,9.306494864627387,61.03112479389232,74.96426827566964,0.9322109276732188,62.95453800249295,5,2.327015764776414,"['OBV rising (9.31%) in consolidation', 'MFI optimal range (61.03)', 'Healthy base (8.35% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Near resistance (0.64% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
PNB.NS,10,9,19,111.86000061035156,108.06285640171596,3.451751548195343,7.733794315406792,0.752036878284041,12.65095771164074,52.77492511195906,1.8985721043178014,0.8336471331650439,100.0,6,3.441800869939217,"['MFI optimal range (52.77)', 'Healthy base (12.14% range)', 'Pocket pivot detected', 'Tight consolidation', 'Volume coiling (dry up)', 'Resistance tested 4x', 'Recent false breakout (penalty)', 'Volume expanding (1.97x)', 'Near resistance (1.21% away)', 'Strong higher lows structure']",ACCUMULATION
INDUSINDBK.NS,11,8,19,800.9500122070312,763.7928553989956,3.1123479542318675,8.375620788373878,1.3067720600146948,362.67991204020313,66.30907345809935,18.578578404017858,1.0506651963558196,100.0,5,5.961670425401964,"['MFI optimal range (66.31)', 'Healthy base (13.46% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 3x', 'Institutional blocks detected (2)', 'Recent false breakout (penalty)', 'Near resistance (1.14% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
CANBK.NS,10,9,19,115.41000366210938,110.81857626778739,2.549532430038748,6.1046310783960465,0.7452401158247098,16.70244844619458,48.89144314484837,2.2957136971609935,0.9353497401633866,100.0,5,1.9842242556696559,"['Healthy base (13.01% range)', 'Pocket pivot detected', 'Spring/shakeout recovered', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Volume expanding (1.98x)', 'Near resistance (1.98% away)', 'Strong higher lows structure']",ACCUMULATION
ADANIPORTS.NS,11,8,19,1499.0,1444.7000034877233,2.526703661370962,5.363045719181814,0.955523118229116,-27.125391755852934,61.503970710225715,27.149998256138392,0.9981526560908688,100.0,5,1.0673782521681119,"['MFI optimal range (61.50)', 'Healthy base (9.07% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 5x', 'Institutional blocks detected (2)', 'Recent false breakout (penalty)', 'Near resistance (1.07% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
BAJAJ-AUTO.NS,10,8,18,9151.5,8816.57142857143,3.277415227127329,0.8874435012677765,0.9348399562214323,22.402854936761827,44.1344633680121,167.46428571428572,0.9660870281852647,100.0,6,3.6988471835218273,"['OBV rising (22.40%) in consolidation', 'A/D accumulation (9.91%)', 'Healthy base (11.01% range)', 'Tight consolidation', 'Volume coiling (dry up)', 'Resistance tested 4x', 'Recent false breakout (penalty)', 'Near resistance (0.80% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
